chrom	start	end	region	is_bad_bin	log2_insulation_score_150000	n_valid_pixels_150000	log2_insulation_score_250000	n_valid_pixels_250000	log2_insulation_score_500000	n_valid_pixels_500000	boundary_strength_150000	boundary_strength_500000	boundary_strength_250000	is_boundary_150000	is_boundary_250000	is_boundary_500000
MG_1::chr2R:9783303-9864769	0	10000	MG_1::chr2R:9783303-9864769	False	-0.13834467740765674	6.0	-0.13834467740765674	6.0	-0.13834467740765674	6.0	nan	nan	nan	False	False	False
MG_1::chr2R:9783303-9864769	10000	20000	MG_1::chr2R:9783303-9864769	False	0.03021494488553634	11.0	0.03021494488553634	11.0	0.03021494488553634	11.0	nan	nan	nan	False	False	False
MG_1::chr2R:9783303-9864769	20000	30000	MG_1::chr2R:9783303-9864769	False	-0.025553648098733308	15.0	-0.025553648098733308	15.0	-0.025553648098733308	15.0	nan	nan	nan	False	False	False
MG_1::chr2R:9783303-9864769	30000	40000	MG_1::chr2R:9783303-9864769	False	0.019224460558236647	17.0	0.019224460558236647	17.0	0.019224460558236647	17.0	nan	nan	nan	False	False	False
MG_1::chr2R:9783303-9864769	40000	50000	MG_1::chr2R:9783303-9864769	False	-0.01948409746702678	17.0	-0.01948409746702678	17.0	-0.01948409746702678	17.0	nan	nan	nan	False	False	False
MG_1::chr2R:9783303-9864769	50000	60000	MG_1::chr2R:9783303-9864769	False	0.04734938346679216	15.0	0.04734938346679216	15.0	0.04734938346679216	15.0	nan	nan	nan	False	False	False
MG_1::chr2R:9783303-9864769	60000	70000	MG_1::chr2R:9783303-9864769	False	0.07495993690854165	11.0	0.07495993690854165	11.0	0.07495993690854165	11.0	nan	nan	nan	False	False	False
MG_1::chr2R:9783303-9864769	70000	80000	MG_1::chr2R:9783303-9864769	False	-0.28536311791328645	6.0	-0.28536311791328645	6.0	-0.28536311791328645	6.0	nan	nan	nan	False	False	False
MG_1::chr2R:9783303-9864769	80000	81466	MG_1::chr2R:9783303-9864769	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
MG_2::chr2R:9861736-9954592	0	10000	MG_2::chr2R:9861736-9954592	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
MG_2::chr2R:9861736-9954592	10000	20000	MG_2::chr2R:9861736-9954592	False	-0.01708167333733644	4.0	-0.01708167333733644	4.0	-0.01708167333733644	4.0	nan	nan	nan	False	False	False
MG_2::chr2R:9861736-9954592	20000	30000	MG_2::chr2R:9861736-9954592	False	0.08801478305943865	7.0	0.08801478305943865	7.0	0.08801478305943865	7.0	nan	nan	nan	False	False	False
MG_2::chr2R:9861736-9954592	30000	40000	MG_2::chr2R:9861736-9954592	False	0.0854259065678933	9.0	0.0854259065678933	9.0	0.0854259065678933	9.0	nan	nan	nan	False	False	False
MG_2::chr2R:9861736-9954592	40000	50000	MG_2::chr2R:9861736-9954592	False	0.016881788731296286	9.0	0.016881788731296286	9.0	0.016881788731296286	9.0	nan	nan	nan	False	False	False
MG_2::chr2R:9861736-9954592	50000	60000	MG_2::chr2R:9861736-9954592	False	-0.035326138652354025	7.0	-0.035326138652354025	7.0	-0.035326138652354025	7.0	nan	nan	nan	False	False	False
MG_2::chr2R:9861736-9954592	60000	70000	MG_2::chr2R:9861736-9954592	False	-0.1597186803458269	4.0	-0.1597186803458269	4.0	-0.1597186803458269	4.0	nan	nan	nan	False	False	False
MG_2::chr2R:9861736-9954592	70000	80000	MG_2::chr2R:9861736-9954592	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
MG_2::chr2R:9861736-9954592	80000	90000	MG_2::chr2R:9861736-9954592	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
MG_2::chr2R:9861736-9954592	90000	92856	MG_2::chr2R:9861736-9954592	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
MG_3::chr2R:9937874-10035582	0	10000	MG_3::chr2R:9937874-10035582	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
MG_3::chr2R:9937874-10035582	10000	20000	MG_3::chr2R:9937874-10035582	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
MG_3::chr2R:9937874-10035582	20000	30000	MG_3::chr2R:9937874-10035582	False	0.06455770539571322	5.0	0.06455770539571322	5.0	0.06455770539571322	5.0	nan	nan	nan	False	False	False
MG_3::chr2R:9937874-10035582	30000	40000	MG_3::chr2R:9937874-10035582	False	0.19694177522064024	9.0	0.19694177522064024	9.0	0.19694177522064024	9.0	nan	nan	nan	False	False	False
MG_3::chr2R:9937874-10035582	40000	50000	MG_3::chr2R:9937874-10035582	False	0.008568597351929818	12.0	0.008568597351929818	12.0	0.008568597351929818	12.0	nan	nan	nan	False	False	False
MG_3::chr2R:9937874-10035582	50000	60000	MG_3::chr2R:9937874-10035582	False	0.0	13.0	0.0	13.0	0.0	13.0	nan	nan	nan	False	False	False
MG_3::chr2R:9937874-10035582	60000	70000	MG_3::chr2R:9937874-10035582	False	-0.3387047704430228	12.0	-0.3387047704430228	12.0	-0.3387047704430228	12.0	nan	nan	nan	False	False	False
MG_3::chr2R:9937874-10035582	70000	80000	MG_3::chr2R:9937874-10035582	False	-0.35396697330043153	9.0	-0.35396697330043153	9.0	-0.35396697330043153	9.0	nan	nan	nan	False	False	False
MG_3::chr2R:9937874-10035582	80000	90000	MG_3::chr2R:9937874-10035582	False	-0.601268779520139	5.0	-0.601268779520139	5.0	-0.601268779520139	5.0	nan	nan	nan	False	False	False
