1	1	219.616
1	2	2.44702
1	3	0.0250629
1	4	0.0438558
1	6	0.0124581
1	7	0.0202723
1	8	0.0100949
1	9	0.00946115
1	11	0
1	12	0.0171741
1	13	0.0167112
1	14	0.0127748
1	15	0.00706614
1	16	0.00740144
1	17	0.0106759
1	18	0.0175166
1	19	0.0146765
1	20	0.00572577
1	21	0.0130126
1	22	0.0173305
1	23	0.0181469
1	24	0.0193984
1	25	0.0172087
1	26	0.0072329
1	27	0.0167216
1	28	0.0117239
1	30	0.0132726
1	31	0
1	34	0.0293381
1	36	0.0116197
1	39	0.0172935
1	40	0.0597356
1	41	0.0296461
1	42	0.0147996
1	43	0.0285087
1	44	0.0141554
1	45	0.0115528
1	46	0.025871
1	47	0.011123
1	49	0.0179275
1	50	0.0224199
1	51	0.018197
1	52	0.0394117
1	53	0.0102885
1	54	0.0117476
1	55	0.0162681
1	56	0.0268777
1	57	0.00358282
1	58	0.0183301
1	60	0.0193307
1	61	0.00747867
1	63	0.013962
1	64	0.0171558
1	65	0.0165145
1	66	0.0164778
1	67	0.00586946
1	68	0.0162343
1	69	0
1	72	0.0059001
1	73	0.00746847
1	74	0.0462215
1	76	0.00488712
1	77	0.018829
2	2	258.802
2	3	2.41802
2	4	0.0434981
2	6	0.0181228
2	7	0.0147451
2	8	0.014685
2	9	0.0103224
2	12	0.0218604
2	13	0.0218788
2	14	0.0209065
2	15	0.011564
2	16	0.0161504
2	17	0.0320311
2	18	0.0191111
2	19	0.0160125
2	20	0.0156174
2	21	0.0141972
2	22	0.00810344
2	23	0.0159913
2	24	0.0141094
2	25	0.0250336
2	26	0.00789129
2	27	0.00912186
2	28	0.0127911
2	30	0.0144807
2	34	0.0182907
2	35	0.017125
2	36	0.0169032
2	39	0.0188677
2	40	0.0651732
2	41	0.0161724
2	42	0.0121101
2	43	0.0138239
2	44	0.011583
2	46	0.028226
2	47	0.0121355
2	50	0.0122304
2	51	0.0148901
2	53	0.0140313
2	54	0.014648
2	55	0.0266235
2	56	0.0146622
2	57	0.00781792
2	58	0.0159989
2	60	0.0257771
2	61	0.0163189
2	63	0.0253881
2	64	0.00680636
2	65	0.0180178
2	66	0.0159802
2	67	0.025615
2	68	0.023616
2	72	0.0128744
2	73	0.00814831
2	75	0.0336025
2	76	0.0177733
2	77	0.0205429
3	3	165.85
3	4	2.0968
3	6	0.0109382
3	7	0.0207656
3	8	0.00590886
3	9	0.0083069
3	11	0
3	12	0.0201052
3	13	0.00586897
3	14	0.0224325
3	15	0.0217143
3	16	0.00974771
3	17	0.0140601
3	18	0.0179429
3	19	0.0103088
3	20	0.0100545
3	21	0.0190419
3	22	0.0130424
3	23	0.0171586
3	24	0.0147609
3	25	0.0100729
3	26	0.025402
3	27	0.0110112
3	28	0.0102936
3	30	0.0116533
3	31	0
3	32	0.0522084
3	33	0.0552055
3	34	0.00367984
3	35	0.0137813
3	36	0.0102021
3	38	0
3	39	0.00911023
3	41	0.019522
3	42	0.0129941
3	43	0.0250307
3	44	0.00932136
3	47	0.0585962
3	48	0
3	49	0.0157404
3	50	0.0393694
3	51	0.0279598
3	52	0.00576726
3	53	0.0124208
3	54	0.0147349
3	55	0.00714172
3	56	0.035398
3	57	0.00943717
3	58	0.00965628
3	60	0.0132007
3	61	0.0147741
3	63	0.00735517
3	64	0.0219096
3	65	0.0114472
3	66	0.0112525
3	67	0.00515339
3	68	0.0190049
3	69	0
3	70	0.0424135
3	71	0.00977845
3	72	0.00518029
3	73	0.0131146
3	74	0.0135275
3	76	0.0157333
3	77	0.0132255
4	4	194.267
4	6	0.00405999
4	7	0.0231231
4	8	0.0164492
4	9	0.0138749
4	11	0
4	12	0.0111939
4	13	0.0130705
4	14	0.0249793
4	15	0.017271
4	16	0.0144725
4	17	0.0208751
4	18	0.0142714
4	19	0.0200884
4	20	0.0223919
4	21	0.0127222
4	22	0.0193642
4	23	0.0136476
4	24	0.0164366
4	25	0.00560821
4	26	0.00707145
4	27	0.0122613
4	28	0.0171933
4	34	0.00819521
4	35	0.00767294
4	36	0.0151471
4	39	0.0169075
4	41	0.0144922
4	42	0.0144693
4	43	0.0123877
4	44	0.0276789
4	45	0.011295
4	46	0.0252935
4	49	0.0175274
4	50	0.0328792
4	51	0.0133431
4	52	0.025688
4	53	0.0238898
4	54	0.0147669
4	55	0.015905
4	57	0.0210171
4	58	0.0143367
4	60	0.0146994
4	61	0.0164514
4	62	0
4	63	0.0191104
4	64	0.0137233
4	65	0.0135965
4	66	0.00895001
4	67	0.0229538
4	68	0.0105813
4	70	0.0236143
4	72	0.0173052
4	73	0.0219053
4	74	0.0301265
4	75	0.0150557
4	76	0.0238902
4	77	0.00736348
6	6	214.562
6	7	2.41191
6	8	0.0411198
6	9	0.0337212
6	11	0
6	12	0.017489
6	13	0.00680702
6	14	0.00975675
6	15	0.0215871
6	16	0.0301486
6	17	0.0326148
6	18	0.00891889
6	19	0.0149456
6	20	0.0320691
6	21	0.0250301
6	22	0.0126059
6	23	0.0184796
6	24	0.00790161
6	25	0.0116828
6	26	0.0220965
6	27	0.00851409
6	28	0.0119388
6	30	0.0202739
6	34	0.004268
6	36	0.0157769
6	39	0.0211327
6	40	0.0304154
6	41	0.026416
6	42	0.0113032
6	43	0.00967714
6	44	0.0216225
6	45	0.0117646
6	47	0.0226539
6	48	0
6	50	0.0114155
6	51	0.0231633
6	52	0.0133781
6	53	0.0170254
6	54	0.015381
6	57	0.0109455
6	58	0.00746645
6	59	0
6	60	0.0196851
6	61	0.0114237
6	63	0.0123222
6	64	0.0174704
6	65	0.0123917
6	66	0.0261021
6	67	0.0179312
6	68	0.0220425
6	70	0.0245963
