1	1	25.9056
1	2	0.866834
1	3	0.0389497
1	4	0.03613
1	5	0.0257134
1	6	0.0237064
1	7	0.017391
1	8	0.0228077
1	10	0
1	11	0.0080481
1	12	0.00971395
1	13	0.00667414
1	14	0.0037933
1	15	0.0103036
1	16	0.0109719
1	17	0
1	21	0
1	22	0.00678443
1	23	0.00770653
1	24	0.0087574
1	25	0.00968294
1	26	0.00566339
1	27	0.00583302
1	28	0.0103601
1	29	0
1	30	0.00849048
1	31	0.00650719
1	32	0.00527401
1	33	0.00651876
1	34	0.00566673
1	35	0.0104593
1	36	0.00488176
1	37	0.00538069
1	38	0.00854663
1	39	0.0120974
1	40	0.0105392
1	41	0.00990718
1	42	0.0106375
1	43	0
1	44	0.00766413
1	45	0.00915112
1	46	0.00920296
1	47	0
1	48	0.00399255
1	49	0.0074582
1	50	0.00779933
1	51	0
1	52	0.00466623
1	53	0.00684323
1	54	0.00608061
1	55	0
1	57	0.00370093
1	58	0.00651281
1	59	0
1	62	0.00833772
1	63	0.00578527
1	65	0.0139635
1	66	0.00489612
1	67	0.00733063
1	69	0.0137251
1	70	0.0128568
1	75	0.00972279
1	76	0.0097495
1	77	0
1	78	0.00114436
1	79	0.0117973
1	80	0.0105983
1	81	0.00465054
1	82	0.00546926
1	83	0.012375
1	84	0.0102698
1	85	0
1	86	0.00802972
1	87	0.00422294
1	88	0.00444514
1	90	0
1	91	0.0220341
1	92	0.00502498
1	94	0
1	95	0.00955757
1	96	0.0110165
1	97	0.00414734
1	98	0.0137114
1	99	0.00734475
1	100	0.00579726
1	102	0.00893222
1	103	0.00530847
1	104	0.00705218
1	105	0
1	106	0.0145136
1	107	0.00853352
1	108	0.00826543
1	109	0
1	110	0.0146012
1	111	0.0166253
1	112	0.00911955
1	113	0.0164599
1	115	0.0108121
1	116	0
1	117	0.0110851
1	118	0.00928286
1	119	0
1	120	0.00947233
1	121	0.00678353
1	122	0.00637557
1	123	0
1	124	0.0105992
1	125	0.00520069
