1	1	26.3972
1	2	2.87727
1	3	0.0152999
1	4	0.0118745
1	5	0.0114724
1	6	0.0196338
1	7	0.0125933
1	8	0.00662478
1	9	0.0238874
1	10	0.00614648
1	11	0.0114846
1	12	0.00653204
1	13	0.00618025
1	14	0.0126744
1	15	0.0123539
1	16	0.0063195
1	17	0.00705152
1	19	0.0171428
1	24	0.0129128
1	25	0.00558473
1	27	0.00672458
1	28	0.0139162
1	30	0.00528226
1	33	0.00605167
1	45	0.0050398
1	47	0.0059236
1	55	0.00541129
1	56	0.00561972
1	59	0.00550412
1	67	0.00572691
1	68	0.00558548
1	69	0.00567926
1	75	0.00681311
1	97	0
1	98	0.00489764
1	101	0.00421202
1	104	0.00438833
1	111	0.00519835
1	113	0.00545004
1	116	0.01073
1	118	0.00464741
1	127	0.00420979
1	129	0.0145108
1	135	0.00543332
1	137	0
1	140	0.00527102
1	141	0.00605899
1	143	0.0103435
1	157	0.0048353
1	159	0.00535245
1	161	0.00493139
1	164	0.00606532
1	166	0.00554447
1	170	0.00615115
1	174	0.0053023
1	180	0.00531408
1	181	0.0062034
1	188	0.00249614
1	190	0.00621136
1	193	0.00282602
1	195	0.00260301
1	197	0.00230748
1	198	0.00288155
1	199	0.00568718
1	207	0.00462246
1	208	0.00242777
1	209	0.00130049
1	211	0.00122219
1	212	0.00136704
1	213	0.00266548
1	214	0.00124365
1	215	0.00475644
1	216	0.0015922
1	217	0.00142108
1	221	0
1	230	0.00860025
1	253	0.00682955
1	263	0.00594916
1	291	0.0241603
1	297	0.0161744
1	301	0.00686275
1	313	0.00566272
1	316	0.00560587
1	320	0.00723513
1	347	0.0049392
1	352	0
1	358	0.00688187
1	359	0.0194804
1	363	0.00416784
1	364	0.00572798
1	372	0.00506054
1	375	0.00478619
1	376	0.00532276
1	377	0.00490702
1	381	0.00918912
1	383	0.00439877
1	384	0.00547032
1	402	0.0157603
1	415	0.0111677
1	416	0.0104689
1	437	0.0115334
1	450	0.00708768
1	453	0.00585227
1	457	0.00664318
1	462	0.00241249
1	463	0.0025346
1	466	0.00214958
1	469	0.00214625
1	471	0.00194525
1	474	0.00448285
1	484	0.0114928
1	494	0.0143954
1	495	0.0116133
1	499	0.00618237
1	509	0.00739302
1	512	0.00639193
1	514	0.00568183
1	516	0.00641944
1	519	0.00324451
1	521	0.00970822
1	522	0.00308457
1	525	0.00352461
1	528	0.00323333
1	533	0.00385666
1	539	0.00374266
1	540	0.00187205
1	541	0.00204432
1	543	0.00183988
1	544	0.00365097
1	546	0.00427884
1	548	0.00217829
1	550	0.00401066
1	552	0.00373453
1	553	0.00566554
1	554	0.0020433
1	558	0.00173599
1	559	0.00321201
1	560	0.00189366
1	566	0.00167873
1	567	0.00168516
1	569	0.00173995
1	570	0.00172816
1	572	0.00947059
1	575	0.00932733
1	584	0.00832831
1	605	0.0124256
1	609	0.00945303
1	610	0.0112647
1	619	0.00874212
1	625	0.00941524
1	630	0.0178478
1	650	0.0033743
1	651	0.00288588
1	655	0.00589333
1	656	0.0056609
1	659	0.00275324
1	661	0.00298155
1	664	0.00593615
1	665	0.00282128
1	666	0.00313539
2	2	18.4434
2	3	3.33905
2	4	0.0203255
2	5	0.0196371
2	6	0.0112023
2	7	0.0107779
2	8	0.00566977
2	9	0.00511098
2	15	0.00528651
