1	1	24.5171
1	2	0.364693
1	3	0.0397414
1	4	0.0331828
1	6	0.0137034
1	7	0.0244048
1	8	0.0108741
1	9	0.0173428
1	12	0.0102644
1	13	0.00974081
1	14	0.0209962
1	15	0.00677034
1	16	0.0107851
1	17	0.0244276
1	18	0.0229903
1	19	0.0234554
1	20	0.0138381
1	21	0.013311
1	22	0.0115416
1	23	0.0100742
1	24	0.0108629
1	25	0.0124866
1	26	0.0111465
1	27	0.0145827
1	28	0.0182638
1	30	0.0121581
1	32	0.0337484
1	33	0.0153007
1	34	0.011949
1	35	0.0131205
1	36	0.0141272
1	39	0.0155713
1	40	0.0227845
1	41	0.0116999
1	42	0.00990819
1	43	0.0162377
1	44	0.0174521
1	45	0.0161799
1	46	0.0193861
1	47	0.0167694
1	48	0.0159189
1	49	0.0119031
1	50	0.0159799
1	51	0.00997598
1	52	0.00794746
1	53	0.0145741
1	54	0.0141756
1	55	0.0155417
1	56	0.0108233
1	57	0.0119856
1	58	0.0182278
1	59	0
1	60	0.0131225
1	61	0.0192384
1	62	0
1	63	0.0126156
1	64	0.0133972
1	65	0.0136461
1	66	0.0141722
1	67	0.012241
1	68	0.00689126
1	69	0
1	70	0.0169234
1	71	0.013742
1	72	0.0114865
1	73	0.0131247
1	74	0.0157717
1	75	0.0119726
1	76	0.0251034
1	77	0.00831833
2	2	33.6558
2	3	0.456932
2	4	0.0403804
2	6	0.0107586
2	7	0.0102644
2	8	0.00853728
2	9	0.00583539
2	11	0
2	12	0.0174603
2	13	0.0200748
2	14	0.0131873
2	15	0.0239194
2	16	0.0190516
2	17	0.00767127
2	18	0.0180497
2	19	0.0127488
2	20	0.0162965
2	21	0.0173554
2	22	0.0169901
2	23	0.0192789
2	24	0.0144984
2	25	0.0220573
2	26	0.0120329
2	27	0.0171734
2	28	0.0136872
2	30	0.0126336
2	31	0
2	32	0.00662399
2	33	0.0225236
2	34	0.014613
2	35	0.0118158
2	36	0.0144187
2	39	0.00675595
2	40	0.0201242
2	41	0.0127185
2	42	0.0116684
2	43	0.0122929
2	44	0.0143868
2	45	0.0137614
2	46	0.0228301
2	47	0.0120686
2	48	0.0187469
2	49	0.0183983
2	50	0.0164664
2	51	0.0148811
2	52	0.0187187
2	53	0.0166096
