chrom	start	end	weight	E1	E2	E3
MG_1::chr2R:9783303-9864769	0	10000	0.05537484790234405	0.33075478857110324	0.12826417833165768	-0.034626057506631794
MG_1::chr2R:9783303-9864769	10000	20000	0.0551049511885608	0.060623337292106186	0.2507271049956524	0.32625036304812427
MG_1::chr2R:9783303-9864769	20000	30000	0.05262721675016677	0.5214200150334957	0.4433983436986677	-0.2629956357502719
MG_1::chr2R:9783303-9864769	30000	40000	0.05647454029707914	0.08014695940832925	0.17218385091593272	0.24821895622306858
MG_1::chr2R:9783303-9864769	40000	50000	0.05731357478095858	0.2981327405258593	-0.27397460711982263	0.06656771710590788
MG_1::chr2R:9783303-9864769	50000	60000	0.05207745897131067	0.2667449212459094	-0.2634683347126235	-0.09347636326646658
MG_1::chr2R:9783303-9864769	60000	70000	0.05836346118782268	-0.41560617554960555	0.4242164431282226	-0.13963288556287434
MG_1::chr2R:9783303-9864769	70000	80000	0.06941399870066844	-0.1705285244967303	-0.15039082799331446	-0.3282007048893753
MG_1::chr2R:9783303-9864769	80000	81466				
MG_2::chr2R:9861736-9954592	0	10000	0.06444642010767603	-0.3030698141022846	0.21329704808698843	0.3071131294788887
MG_2::chr2R:9861736-9954592	10000	20000	0.05486520774001883	-0.17824820326140564	-0.05053569459152044	-0.007423409571741743
MG_2::chr2R:9861736-9954592	20000	30000	0.05616825491315722	0.16486473823124626	-0.17543804077561634	0.3514043191167938
MG_2::chr2R:9861736-9954592	30000	40000	0.052874715073263114	-0.20492654431582344	-0.17340276469337548	-0.07418923130349842
MG_2::chr2R:9861736-9954592	40000	50000	0.0648398045999147	0.3654230664067285	0.3663847469272628	0.02802768163706196
MG_2::chr2R:9861736-9954592	50000	60000	0.06123102130485394	-0.05838120663986967	0.03765238219151495	0.3251657031216689
MG_2::chr2R:9861736-9954592	60000	70000	0.05707167211047438	-0.23894536936349212	0.34594739854624607	-0.11449307668628196
MG_2::chr2R:9861736-9954592	70000	80000				
MG_2::chr2R:9861736-9954592	80000	90000				
MG_2::chr2R:9861736-9954592	90000	92856				
MG_3::chr2R:9937874-10035582	0	10000				
MG_3::chr2R:9937874-10035582	10000	20000				
MG_3::chr2R:9937874-10035582	20000	30000	0.041931410234514035	0.16744038012639492	0.2238215096060118	-0.01449680688610541
MG_3::chr2R:9937874-10035582	30000	40000	0.048972486115589416	0.9030080074929975	0.8869818661454596	-0.1404498085808294
MG_3::chr2R:9937874-10035582	40000	50000	0.05971086889576025	-0.122527325345615	-0.09377584604950803	-0.5248805146910291
MG_3::chr2R:9937874-10035582	50000	60000	0.042833043659761365	0.8676707202384688	-0.8773270527324979	0.15197025230946276
MG_3::chr2R:9937874-10035582	60000	70000	0.0457855456783435	0.2619131640589912	-0.2667180860921819	-0.4637321120086094
MG_3::chr2R:9937874-10035582	70000	80000	0.048135020254121	0.12572732338627945	-0.11646445122715665	-0.35031448089821227
MG_3::chr2R:9937874-10035582	80000	90000	0.04694445065559165	-0.14852632053597603	-0.20249872018941992	-0.34041680121255014
MG_3::chr2R:9937874-10035582	90000	97708	0.06302555406729969	-0.2767035341752246	0.12383015819151683	-0.17355434493027877
MG_4::chr2R:10034493-10133457	0	10000	0.05727457003283403	-0.6200226535147906	0.43485602887968655	-0.07643465464455741
MG_4::chr2R:10034493-10133457	10000	20000	0.04875594252522693	-0.02348794713683176	0.11605418743186513	0.006792937240943869
MG_4::chr2R:10034493-10133457	20000	30000	0.041179940284850405	-0.2809995742545487	-0.5476923565729556	0.4521865907948184
MG_4::chr2R:10034493-10133457	30000	40000	0.048358018315359644	-0.2697380785505432	0.18874345043617033	-0.3626674856029481
MG_4::chr2R:10034493-10133457	40000	50000	0.04697683706009596	0.20674795070125151	0.2218337670800139	-0.06700333420044285
