chrom	start	end	weight	E1	E2	E3
MG_1::chr2R:9783303-9864769	0	20000	0.06385856521227742			
MG_1::chr2R:9783303-9864769	20000	40000	0.06967149151269353			
MG_1::chr2R:9783303-9864769	40000	60000	0.05606788119505775			
MG_1::chr2R:9783303-9864769	60000	80000	0.062433164248502926			
MG_1::chr2R:9783303-9864769	80000	81466				
MG_2::chr2R:9861736-9954592	0	20000	0.0650293947360833			
MG_2::chr2R:9861736-9954592	20000	40000	0.0529094293738785			
MG_2::chr2R:9861736-9954592	40000	60000	0.05269384222191767			
MG_2::chr2R:9861736-9954592	60000	80000	0.07407893639281284			
MG_2::chr2R:9861736-9954592	80000	92856				
MG_3::chr2R:9937874-10035582	0	20000				
MG_3::chr2R:9937874-10035582	20000	40000	0.044823365916709705			
MG_3::chr2R:9937874-10035582	40000	60000	0.0523380326522662			
MG_3::chr2R:9937874-10035582	60000	80000	0.05001198808629812			
MG_3::chr2R:9937874-10035582	80000	97708	0.055326479836786076			
MG_4::chr2R:10034493-10133457	0	20000	0.05795181587041329			
MG_4::chr2R:10034493-10133457	20000	40000	0.04179497248861952			
MG_4::chr2R:10034493-10133457	40000	60000	0.045717245390118254			
MG_4::chr2R:10034493-10133457	60000	80000	0.04596560210750699			
MG_4::chr2R:10034493-10133457	80000	98964	0.044831655127442166			
FlyFos027077::chrX:795762-831457	0	20000	0.02264143007740641			
FlyFos027077::chrX:795762-831457	20000	35695	0.038769766799294926			
FlyFos031487::chrX:2135290-2166685	0	20000	0.010929750185352435			
FlyFos031487::chrX:2135290-2166685	20000	31395	0.020251375113044236			
FlyFos025581::chrX:2685715-2721010	0	20000	0.08982739797455594			
FlyFos025581::chrX:2685715-2721010	20000	35295	0.11326432897507555			
FlyFos018703::chrX:3667733-3708827	0	20000	0.0654633938046112			
FlyFos018703::chrX:3667733-3708827	20000	40000	0.09179550601018371			
FlyFos018703::chrX:3667733-3708827	40000	41094				
FlyFos029355::chrX:3704259-3739628	0	20000	0.051960801152258485			
FlyFos029355::chrX:3704259-3739628	20000	35369				
FlyFos022426::chrX:3724647-3755934	0	20000	0.9311633838812445			
FlyFos022426::chrX:3724647-3755934	20000	31287	0.49230979587354307			
FlyFos025448::chrX:5318986-5352179	0	20000	0.06563189327184772			
FlyFos025448::chrX:5318986-5352179	20000	33193	0.1228983976803038			
FlyFos022038::chrX:7035928-7072577	0	20000	0.06065309765969009			
FlyFos022038::chrX:7035928-7072577	20000	36649				
FlyFos030785::chrX:7053320-7095787	0	20000				
FlyFos030785::chrX:7053320-7095787	20000	40000	0.05416189111816364			
FlyFos030785::chrX:7053320-7095787	40000	42467	0.46771813415047997			
FlyFos021879::chrX:8909920-8947159	0	20000	0.058030832291124			
FlyFos021879::chrX:8909920-8947159	20000	37239	0.057939147659082			
FlyFos023955::chrX:10742683-10778978	0	20000	0.04960394544634808			
FlyFos023955::chrX:10742683-10778978	20000	36295	0.05541713953793729			
FlyFos021967::chrX:10778059-10813017	0	20000	0.18091277871540287			
FlyFos021967::chrX:10778059-10813017	20000	34958	0.4051295307958629			
FlyFos025500::chrX:10806687-10840288	0	20000	0.17418217929952026			
FlyFos025500::chrX:10806687-10840288	20000	33601				
FlyFos021012::chrX:10832134-10868578	0	20000	0.2807383678813243			
FlyFos021012::chrX:10832134-10868578	20000	36444	0.17554332912532022			
FlyFos017984::chrX:11124685-11157816	0	20000	0.07123961335839818			
FlyFos017984::chrX:11124685-11157816	20000	33131	0.10286207863029721			
FlyFos026333::chrX:13312144-13347266	0	20000	0.020139237865925298			
FlyFos026333::chrX:13312144-13347266	20000	35122	0.02628045611984447			
FlyFos018941::chrX:14500243-14533957	0	20000	0.1273763989427966			
FlyFos018941::chrX:14500243-14533957	20000	33714	0.21044735420301192			
FlyFos019248::chrX:15252394-15293829	0	20000	0.05610559593003067			
FlyFos019248::chrX:15252394-15293829	20000	40000	0.057408293645444454			
FlyFos019248::chrX:15252394-15293829	40000	41435				
FlyFos020589::chrX:16217642-16258872	0	20000	0.033634554429598264			
FlyFos020589::chrX:16217642-16258872	20000	40000	0.029278253723386587			
FlyFos020589::chrX:16217642-16258872	40000	41230				
FlyFos030772::chrX:16900768-16933931	0	20000	0.01457591836192451			
FlyFos030772::chrX:16900768-16933931	20000	33163	0.02442303733344244			
FlyFos031639::chrX:16987106-17017397	0	20000	0.013611104550322			
FlyFos031639::chrX:16987106-17017397	20000	30291	0.02867070420043859			
FlyFos025442::chrX:18647514-18690910	0	20000	0.09191338848353069			
FlyFos025442::chrX:18647514-18690910	20000	40000	0.08474068205317832			
FlyFos025442::chrX:18647514-18690910	40000	43396				
FlyFos029863::chrX:19017578-19051456	0	20000	0.12607775503790086			
FlyFos029863::chrX:19017578-19051456	20000	33878	0.17440369606438974			
FlyFos019190::chrX:19681040-19717450	0	20000	0.09239324376955524			
FlyFos019190::chrX:19681040-19717450	20000	36410	0.11695326387684199			
FlyFos023727::chrX:19725749-19763469	0	20000	0.24127018094453426			
FlyFos023727::chrX:19725749-19763469	20000	37720	0.2411496704675893			
FlyFos026416::chrX:21036774-21075498	0	20000	0.025510112987100587			
FlyFos026416::chrX:21036774-21075498	20000	38724	0.02948543444653852			
