chrom	start	end	weight	E1	E2	E3
MG_1::chr2R:9783303-9864769	0	20000	0.038752725332355104			
MG_1::chr2R:9783303-9864769	20000	40000	0.04026324657866679			
MG_1::chr2R:9783303-9864769	40000	60000	0.04140020341327999			
MG_1::chr2R:9783303-9864769	60000	80000	0.04204875442393745			
MG_1::chr2R:9783303-9864769	80000	81466				
MG_2::chr2R:9861736-9954592	0	20000	0.040061958500992235			
MG_2::chr2R:9861736-9954592	20000	40000	0.03967063872396905			
MG_2::chr2R:9861736-9954592	40000	60000	0.047864953948800935			
MG_2::chr2R:9861736-9954592	60000	80000	0.04876339408157697			
MG_2::chr2R:9861736-9954592	80000	92856				
MG_3::chr2R:9937874-10035582	0	20000				
MG_3::chr2R:9937874-10035582	20000	40000	0.03481009907570134			
MG_3::chr2R:9937874-10035582	40000	60000	0.041776898519630006			
MG_3::chr2R:9937874-10035582	60000	80000	0.034630289171973125			
MG_3::chr2R:9937874-10035582	80000	97708	0.035913883230153196			
MG_4::chr2R:10034493-10133457	0	20000	0.03641516717661375			
MG_4::chr2R:10034493-10133457	20000	40000	0.033638804860392786			
MG_4::chr2R:10034493-10133457	40000	60000	0.03503323369006485			
MG_4::chr2R:10034493-10133457	60000	80000	0.035003261920606016			
MG_4::chr2R:10034493-10133457	80000	98964	0.03518215026397725			
FlyFos027077::chrX:795762-831457	0	20000	0.014939198494724077			
FlyFos027077::chrX:795762-831457	20000	35695	0.024337293834324574			
FlyFos031487::chrX:2135290-2166685	0	20000	0.007311405449667881			
FlyFos031487::chrX:2135290-2166685	20000	31395	0.014185800210722832			
FlyFos025581::chrX:2685715-2721010	0	20000	0.061720865577122176			
FlyFos025581::chrX:2685715-2721010	20000	35295	0.07545041216279984			
FlyFos018703::chrX:3667733-3708827	0	20000	0.052823586302580224			
FlyFos018703::chrX:3667733-3708827	20000	40000	0.06568903824722358			
FlyFos018703::chrX:3667733-3708827	40000	41094				
FlyFos029355::chrX:3704259-3739628	0	20000	0.03933359506715586			
FlyFos029355::chrX:3704259-3739628	20000	35369				
FlyFos022426::chrX:3724647-3755934	0	20000	0.42695837563858613			
FlyFos022426::chrX:3724647-3755934	20000	31287	0.35044160192437274			
FlyFos025448::chrX:5318986-5352179	0	20000	0.0471214063368581			
FlyFos025448::chrX:5318986-5352179	20000	33193	0.06361113378682656			
FlyFos022038::chrX:7035928-7072577	0	20000	0.036551903021685206			
FlyFos022038::chrX:7035928-7072577	20000	36649				
FlyFos030785::chrX:7053320-7095787	0	20000				
FlyFos030785::chrX:7053320-7095787	20000	40000	0.03411997971103975			
FlyFos030785::chrX:7053320-7095787	40000	42467	0.2265245059300036			
FlyFos021879::chrX:8909920-8947159	0	20000	0.04555474971217383			
FlyFos021879::chrX:8909920-8947159	20000	37239	0.03884924915526343			
FlyFos023955::chrX:10742683-10778978	0	20000	0.03564541953375124			
FlyFos023955::chrX:10742683-10778978	20000	36295	0.04708710129447075			
FlyFos021967::chrX:10778059-10813017	0	20000	0.11076974237036238			
FlyFos021967::chrX:10778059-10813017	20000	34958	0.25958000316886337			
FlyFos025500::chrX:10806687-10840288	0	20000	0.10144086726179237			
FlyFos025500::chrX:10806687-10840288	20000	33601	0.27411730651489963			
FlyFos021012::chrX:10832134-10868578	0	20000	0.13114358924102631			
FlyFos021012::chrX:10832134-10868578	20000	36444	0.1239942167796062			
FlyFos017984::chrX:11124685-11157816	0	20000	0.04519752801194829			
FlyFos017984::chrX:11124685-11157816	20000	33131	0.06481544364301302			
FlyFos026333::chrX:13312144-13347266	0	20000	0.013552122471477133			
FlyFos026333::chrX:13312144-13347266	20000	35122	0.018835212846591842			
FlyFos018941::chrX:14500243-14533957	0	20000	0.0994127859199409			
FlyFos018941::chrX:14500243-14533957	20000	33714	0.1244275416287692			
FlyFos019248::chrX:15252394-15293829	0	20000	0.042505468100561335			
FlyFos019248::chrX:15252394-15293829	20000	40000	0.046356405958629276			
FlyFos019248::chrX:15252394-15293829	40000	41435				
FlyFos020589::chrX:16217642-16258872	0	20000	0.02214931454743039			
FlyFos020589::chrX:16217642-16258872	20000	40000	0.02073395132983128			
FlyFos020589::chrX:16217642-16258872	40000	41230				
FlyFos030772::chrX:16900768-16933931	0	20000	0.010591928423345819			
FlyFos030772::chrX:16900768-16933931	20000	33163	0.016964031048845328			
FlyFos031639::chrX:16987106-17017397	0	20000	0.009431642104535013			
FlyFos031639::chrX:16987106-17017397	20000	30291	0.017819156604854808			
FlyFos025442::chrX:18647514-18690910	0	20000	0.06474163342163866			
FlyFos025442::chrX:18647514-18690910	20000	40000	0.06023781336905166			
FlyFos025442::chrX:18647514-18690910	40000	43396				
FlyFos029863::chrX:19017578-19051456	0	20000	0.08663340101368654			
FlyFos029863::chrX:19017578-19051456	20000	33878	0.12238910899277966			
FlyFos019190::chrX:19681040-19717450	0	20000	0.07123309715478167			
FlyFos019190::chrX:19681040-19717450	20000	36410	0.08793800814892237			
FlyFos023727::chrX:19725749-19763469	0	20000	0.13099015819057602			
FlyFos023727::chrX:19725749-19763469	20000	37720	0.14610945912861042			
FlyFos026416::chrX:21036774-21075498	0	20000	0.01668395362553951			
FlyFos026416::chrX:21036774-21075498	20000	38724	0.016933210329420634			
