chrom	start	end	weight	E1	E2	E3
MG_1::chr2R:9783303-9864769	0	10000	0.04900573264104947	-0.10507370768325554	-0.01054664197285329	-0.22763321309261475
MG_1::chr2R:9783303-9864769	10000	20000	0.060408682209613665	0.4989412949475141	0.41881055635162456	0.4428848336889697
MG_1::chr2R:9783303-9864769	20000	30000	0.0441748897797916	0.18225652934516995	0.1917799410190799	-0.039348320570975544
MG_1::chr2R:9783303-9864769	30000	40000	0.04596766661034192	0.7090356626005452	0.6299470377362639	-0.24221397403595385
MG_1::chr2R:9783303-9864769	40000	50000	0.04723117699989305	-0.03223625277737385	0.29242915945863973	-0.40482170271088624
MG_1::chr2R:9783303-9864769	50000	60000	0.05159091696982625	0.14641674389682321	-0.249219661891661	0.4714395350140304
MG_1::chr2R:9783303-9864769	60000	70000	0.04470346683717522	0.6823581740541409	-0.6235912711694842	0.08067220937131775
MG_1::chr2R:9783303-9864769	70000	80000	0.0480757177711484	-0.41605680192705286	0.5293718645332565	0.4881686374372496
MG_1::chr2R:9783303-9864769	80000	81466				
MG_2::chr2R:9861736-9954592	0	10000				
MG_2::chr2R:9861736-9954592	10000	20000	0.04400614321778081	-0.06550756022754348	-0.23052926581341146	-0.1088641416211743
MG_2::chr2R:9861736-9954592	20000	30000	0.04024080226768906	0.28438605748333246	0.24812610238877658	0.09513534545226135
MG_2::chr2R:9861736-9954592	30000	40000	0.03898110111772305	-0.11250624174090901	-0.26217006326928494	0.06273686106069577
MG_2::chr2R:9861736-9954592	40000	50000	0.04154517191478482	-0.2790066757759415	-0.016314674726836856	0.3328474634742569
MG_2::chr2R:9861736-9954592	50000	60000	0.04653374730005177	-0.22337325742640807	0.27482536905908833	0.11249901789028258
MG_2::chr2R:9861736-9954592	60000	70000	0.04462999685401159	-0.30295940391259485	0.19251439894409325	-0.29993336914623203
MG_2::chr2R:9861736-9954592	70000	80000				
MG_2::chr2R:9861736-9954592	80000	90000				
MG_2::chr2R:9861736-9954592	90000	92856				
MG_3::chr2R:9937874-10035582	0	10000				
MG_3::chr2R:9937874-10035582	10000	20000				
MG_3::chr2R:9937874-10035582	20000	30000	0.029344089791659922	-0.37496143292584505	-0.3710091324170312	0.004301031091385248
MG_3::chr2R:9937874-10035582	30000	40000	0.03543729785574398	-0.7443013075362473	-0.7451167143150979	-0.13067819267319938
MG_3::chr2R:9937874-10035582	40000	50000	0.035757680229508565	0.04194990356515051	0.028378803233882262	-0.5630046314126036
MG_3::chr2R:9937874-10035582	50000	60000	0.03263805914524863	-0.8272136088348397	0.8300091881111719	0.02470169331740194
MG_3::chr2R:9937874-10035582	60000	70000	0.035549810182553654	-0.08412544188298737	0.03905880653912925	-0.5946520434185986
MG_3::chr2R:9937874-10035582	70000	80000	0.03457637493319155	-0.1549880041012177	0.171658772401226	-0.11340382533314187
MG_3::chr2R:9937874-10035582	80000	90000	0.03315691625563123	0.21136253641645883	0.10214599710790793	-0.5639658877593594
MG_3::chr2R:9937874-10035582	90000	97708				
MG_4::chr2R:10034493-10133457	0	10000	0.04035508024742695	-0.020191404169656136	-0.27939852494658934	0.08316411579023947
MG_4::chr2R:10034493-10133457	10000	20000	0.037762430871173445	0.3555640993444958	0.18506863190175804	0.5936065230933318
MG_4::chr2R:10034493-10133457	20000	30000	0.0352466093212628	0.2810705920167124	0.45612929812316716	-0.1599457589489969
MG_4::chr2R:10034493-10133457	30000	40000	0.030882816242998573	0.0821164091384184	-0.12887965385208164	0.3574101207728241
MG_4::chr2R:10034493-10133457	40000	50000	0.03675468314247676	0.6969300250026256	-0.6988938497206545	-0.12352917394512439
MG_4::chr2R:10034493-10133457	50000	60000	0.0382259564599207	0.12341023929005147	-0.07568650485859545	0.045188646449146525
MG_4::chr2R:10034493-10133457	60000	70000	0.037405270397291565	-0.35349520474571	-0.23137166126707628	0.4517140146982376
MG_4::chr2R:10034493-10133457	70000	80000	0.03468557946392973	0.27415572730842735	0.4236857716448972	0.050933060177479006
MG_4::chr2R:10034493-10133457	80000	90000	0.03484478084174091	-0.40518588074037026	-0.13537644037087102	0.21876174970827753
MG_4::chr2R:10034493-10133457	90000	98964	0.037649159888491816	0.3263379061728653	0.16717860076321578	0.37105592541865184
FlyFos027077::chrX:795762-831457	0	10000	0.019648208296440085			
FlyFos027077::chrX:795762-831457	10000	20000	0.019956925500649265			
FlyFos027077::chrX:795762-831457	20000	30000	0.01950801969120826			
FlyFos027077::chrX:795762-831457	30000	35695				
