chrom	start	end	weight	E1	E2	E3
MG_1::chr2R:9783303-9864769	0	10000	0.05411137404987916	0.32573044179911426	-0.23785844915779847	-0.4573005500657361
MG_1::chr2R:9783303-9864769	10000	20000	0.056147877881600534	-0.14821959706472376	-0.11996820000436184	0.38487066657135094
MG_1::chr2R:9783303-9864769	20000	30000	0.06320798410397077	0.6156801393795672	0.621459251322633	0.030285994251265685
MG_1::chr2R:9783303-9864769	30000	40000	0.053502245020967225	0.2787094755858818	0.3404324592789636	-0.11323481826933932
MG_1::chr2R:9783303-9864769	40000	50000	0.05817178457190542	-0.2686476175995493	-0.04271708656887764	-0.5815321619423643
MG_1::chr2R:9783303-9864769	50000	60000	0.0586102814350318	-0.545392926327133	0.5902642380438861	-0.09376136890147613
MG_1::chr2R:9783303-9864769	60000	70000	0.05398330745734985	0.31661390526985395	-0.3390744148129209	0.03648355163169151
MG_1::chr2R:9783303-9864769	70000	80000				
MG_1::chr2R:9783303-9864769	80000	81466				
MG_2::chr2R:9861736-9954592	0	10000				
MG_2::chr2R:9861736-9954592	10000	20000	0.05045155140182138	-0.328116861283858	0.3636668255252885	0.04195187613077577
MG_2::chr2R:9861736-9954592	20000	30000	0.04445167914401247	-0.3178023103232041	0.25824303420748623	-0.28282329939250195
MG_2::chr2R:9861736-9954592	30000	40000	0.05231257183611601	-0.118225797768924	-0.09863196993824866	-0.23129920888213593
MG_2::chr2R:9861736-9954592	40000	50000	0.049553967385833605	-0.5111889141931232	-0.5173466230669646	0.029454079518232725
MG_2::chr2R:9861736-9954592	50000	60000	0.053662755548391214	0.06800599750742559	0.02884977274987295	-0.25748849928231776
MG_2::chr2R:9861736-9954592	60000	70000	0.05286919581439711	0.30714038241259933	-0.24968780910356367	-0.23082263493921112
MG_2::chr2R:9861736-9954592	70000	80000				
MG_2::chr2R:9861736-9954592	80000	90000				
MG_2::chr2R:9861736-9954592	90000	92856				
MG_3::chr2R:9937874-10035582	0	10000				
MG_3::chr2R:9937874-10035582	10000	20000				
MG_3::chr2R:9937874-10035582	20000	30000	0.039585366314507896	-0.0876251004430961	0.09565153904229755	-0.24297594314808588
MG_3::chr2R:9937874-10035582	30000	40000	0.041585967294629225	0.7293584660253817	-0.7261946111779466	-0.031558602985684615
MG_3::chr2R:9937874-10035582	40000	50000	0.042009645728661865	0.00327018674045457	0.025280729844438486	0.52773014588598
MG_3::chr2R:9937874-10035582	50000	60000	0.03702343398195893	0.7328254590580728	0.7294560269408382	-0.04108249562255556
MG_3::chr2R:9937874-10035582	60000	70000	0.04671265839271232	0.02460805551300058	0.05043158307698534	0.6073135612221072
MG_3::chr2R:9937874-10035582	70000	80000	0.04282839503925371	-0.2778747005290432	-0.03043629882692595	0.027746447854116105
MG_3::chr2R:9937874-10035582	80000	90000	0.04044691969094252	0.10602584715053007	-0.05948981252766754	0.21572565655197495
MG_3::chr2R:9937874-10035582	90000	97708				
MG_4::chr2R:10034493-10133457	0	10000	0.04474025400370734	0.20392477865745193	-0.05594809565688027	-0.623968305661662
MG_4::chr2R:10034493-10133457	10000	20000	0.04243974928821609	-0.4130012234974935	-0.28091727645078896	-0.08011038136890292
MG_4::chr2R:10034493-10133457	20000	30000	0.03974306894423033	-0.0955793787020277	-0.10676242118913067	-0.12325071644747031
MG_4::chr2R:10034493-10133457	30000	40000	0.04149962719185676	-0.12297148458410545	0.04524117616310693	0.5478590743399111
MG_4::chr2R:10034493-10133457	40000	50000	0.04043701237228838	0.7640155677725758	0.4862330247130545	0.1466957394216152
MG_4::chr2R:10034493-10133457	50000	60000	0.04466218270504648	-0.19157497787269534	-0.5348151663544174	0.06872859617564266
MG_4::chr2R:10034493-10133457	60000	70000	0.04179567787156872	0.3358627809721407	0.05895975918789331	-0.3424022434185482
MG_4::chr2R:10034493-10133457	70000	80000	0.041245859664251636	-0.20523094954269977	-0.34070632457991845	0.07351154633003543
MG_4::chr2R:10034493-10133457	80000	90000	0.04132189960260509	0.38461437746699473	-0.2312939918876972	0.6124754260199131
MG_4::chr2R:10034493-10133457	90000	98964	0.047152650881932504	0.7484349048812925	-0.7802476393503591	-0.07301003685730935
FlyFos027077::chrX:795762-831457	0	10000	0.024150801935743274			
FlyFos027077::chrX:795762-831457	10000	20000	0.023781945499925072			
FlyFos027077::chrX:795762-831457	20000	30000	0.02424899513123351			
FlyFos027077::chrX:795762-831457	30000	35695				
FlyFos031487::chrX:2135290-2166685	0	10000	0.010630601140482657			
FlyFos031487::chrX:2135290-2166685	10000	20000	0.010720258579142628			
FlyFos031487::chrX:2135290-2166685	20000	30000	0.01085765655758421			
FlyFos031487::chrX:2135290-2166685	30000	31395				
FlyFos025581::chrX:2685715-2721010	0	10000	0.10358713316569655			
FlyFos025581::chrX:2685715-2721010	10000	20000	0.08638020700207351			
FlyFos025581::chrX:2685715-2721010	20000	30000	0.0829793608627653			
FlyFos025581::chrX:2685715-2721010	30000	35295				
FlyFos018703::chrX:3667733-3708827	0	10000	0.07614139986443393			
FlyFos018703::chrX:3667733-3708827	10000	20000	0.08335929137513831			
FlyFos018703::chrX:3667733-3708827	20000	30000	0.07788810443483528			
FlyFos018703::chrX:3667733-3708827	30000	40000				
FlyFos018703::chrX:3667733-3708827	40000	41094				
FlyFos029355::chrX:3704259-3739628	0	10000	0.09278209513608204			
FlyFos029355::chrX:3704259-3739628	10000	20000	0.0451217818116686			
FlyFos029355::chrX:3704259-3739628	20000	30000				
FlyFos029355::chrX:3704259-3739628	30000	35369				
FlyFos022426::chrX:3724647-3755934	0	10000				
FlyFos022426::chrX:3724647-3755934	10000	20000	0.31848389948111305			
FlyFos022426::chrX:3724647-3755934	20000	30000	0.2660123852385644			
FlyFos022426::chrX:3724647-3755934	30000	31287				
FlyFos025448::chrX:5318986-5352179	0	10000	0.06875021776952227			
FlyFos025448::chrX:5318986-5352179	10000	20000	0.07049578695506686			
FlyFos025448::chrX:5318986-5352179	20000	30000	0.07373174089837974			
FlyFos025448::chrX:5318986-5352179	30000	33193				
FlyFos022038::chrX:7035928-7072577	0	10000	0.059747655683699157			
FlyFos022038::chrX:7035928-7072577	10000	20000	0.08368591587126538			
FlyFos022038::chrX:7035928-7072577	20000	30000				
FlyFos022038::chrX:7035928-7072577	30000	36649				
FlyFos030785::chrX:7053320-7095787	0	10000				
FlyFos030785::chrX:7053320-7095787	10000	20000				
FlyFos030785::chrX:7053320-7095787	20000	30000	0.052685966058932984			
FlyFos030785::chrX:7053320-7095787	30000	40000	0.061899017703379584			
FlyFos030785::chrX:7053320-7095787	40000	42467				
FlyFos021879::chrX:8909920-8947159	0	10000	0.061873711948328136			
FlyFos021879::chrX:8909920-8947159	10000	20000	0.07708510158306005			
FlyFos021879::chrX:8909920-8947159	20000	30000	0.05430224441077215			
FlyFos021879::chrX:8909920-8947159	30000	37239				
FlyFos023955::chrX:10742683-10778978	0	10000	0.044269119703039934			
FlyFos023955::chrX:10742683-10778978	10000	20000	0.0513977414351773			
FlyFos023955::chrX:10742683-10778978	20000	30000	0.050870749963851665			
FlyFos023955::chrX:10742683-10778978	30000	36295				
FlyFos021967::chrX:10778059-10813017	0	10000	0.19981796288471815			
FlyFos021967::chrX:10778059-10813017	10000	20000	0.20156442134339722			
FlyFos021967::chrX:10778059-10813017	20000	30000	0.22665678165364733			
FlyFos021967::chrX:10778059-10813017	30000	34958				
FlyFos025500::chrX:10806687-10840288	0	10000				
FlyFos025500::chrX:10806687-10840288	10000	20000	0.10448311112389111			
FlyFos025500::chrX:10806687-10840288	20000	30000	0.23151129738706136			
FlyFos025500::chrX:10806687-10840288	30000	33601				
FlyFos021012::chrX:10832134-10868578	0	10000				
FlyFos021012::chrX:10832134-10868578	10000	20000	0.12792389596775944			
FlyFos021012::chrX:10832134-10868578	20000	30000	0.12105325744478615			
FlyFos021012::chrX:10832134-10868578	30000	36444				
FlyFos017984::chrX:11124685-11157816	0	10000	0.06855829467959365			
FlyFos017984::chrX:11124685-11157816	10000	20000	0.06824904049799096			
FlyFos017984::chrX:11124685-11157816	20000	30000	0.0716403044395419			
FlyFos017984::chrX:11124685-11157816	30000	33131				
FlyFos026333::chrX:13312144-13347266	0	10000	0.021870292358174535			
FlyFos026333::chrX:13312144-13347266	10000	20000	0.02156574366641053			
FlyFos026333::chrX:13312144-13347266	20000	30000	0.01935506847209078			
FlyFos026333::chrX:13312144-13347266	30000	35122				
FlyFos018941::chrX:14500243-14533957	0	10000	0.133352322675428			
FlyFos018941::chrX:14500243-14533957	10000	20000	0.14031677001395387			
FlyFos018941::chrX:14500243-14533957	20000	30000	0.13177038413623554			
FlyFos018941::chrX:14500243-14533957	30000	33714				
FlyFos019248::chrX:15252394-15293829	0	10000	0.06623304968916344			
FlyFos019248::chrX:15252394-15293829	10000	20000	0.06377375698637013			
FlyFos019248::chrX:15252394-15293829	20000	30000	0.06549625052921562			
FlyFos019248::chrX:15252394-15293829	30000	40000	0.058282515950510594			
FlyFos019248::chrX:15252394-15293829	40000	41435				
FlyFos020589::chrX:16217642-16258872	0	10000	0.03394933533530411			
FlyFos020589::chrX:16217642-16258872	10000	20000				
FlyFos020589::chrX:16217642-16258872	20000	30000	0.03109525366889783			
FlyFos020589::chrX:16217642-16258872	30000	40000	0.03075870988460293			
FlyFos020589::chrX:16217642-16258872	40000	41230				
FlyFos030772::chrX:16900768-16933931	0	10000	0.016167500458042324			
FlyFos030772::chrX:16900768-16933931	10000	20000	0.01608148738651876			
FlyFos030772::chrX:16900768-16933931	20000	30000	0.017297354030471217			
FlyFos030772::chrX:16900768-16933931	30000	33163				
FlyFos031639::chrX:16987106-17017397	0	10000	0.015595609107230337			
FlyFos031639::chrX:16987106-17017397	10000	20000	0.01548115081869985			
FlyFos031639::chrX:16987106-17017397	20000	30000	0.015477916986552			
FlyFos031639::chrX:16987106-17017397	30000	30291				
FlyFos025442::chrX:18647514-18690910	0	10000	0.08375911519074325			
FlyFos025442::chrX:18647514-18690910	10000	20000	0.08035414768924064			
FlyFos025442::chrX:18647514-18690910	20000	30000	0.08306447545716282			
FlyFos025442::chrX:18647514-18690910	30000	40000	0.08052182197158175			
FlyFos025442::chrX:18647514-18690910	40000	43396				
FlyFos029863::chrX:19017578-19051456	0	10000	0.12394147805849542			
FlyFos029863::chrX:19017578-19051456	10000	20000	0.1287137315185915			
FlyFos029863::chrX:19017578-19051456	20000	30000	0.15036997165243304			
FlyFos029863::chrX:19017578-19051456	30000	33878				
FlyFos019190::chrX:19681040-19717450	0	10000	0.09739992252897825			
FlyFos019190::chrX:19681040-19717450	10000	20000	0.09822769154162886			
FlyFos019190::chrX:19681040-19717450	20000	30000	0.10263064418127374			
FlyFos019190::chrX:19681040-19717450	30000	36410				
FlyFos023727::chrX:19725749-19763469	0	10000	0.2095519922018204			
FlyFos023727::chrX:19725749-19763469	10000	20000	0.17810665609314102			
FlyFos023727::chrX:19725749-19763469	20000	30000	0.26045590226277626			
FlyFos023727::chrX:19725749-19763469	30000	37720	0.2189304895620739			
FlyFos026416::chrX:21036774-21075498	0	10000	0.025712536735521447			
FlyFos026416::chrX:21036774-21075498	10000	20000	0.0254278794697638			
FlyFos026416::chrX:21036774-21075498	20000	30000	0.025782439939325184			
FlyFos026416::chrX:21036774-21075498	30000	38724	0.030351584719952595			
